block_id,MSE,max_error
3828,5.41995e-05,0.0588074
3829,9.79954e-05,0.0791016
3830,9.79552e-05,0.0790405
3831,2.77783e-05,0.0420532
3832,7.98116e-05,0.0713501
3833,6.88839e-05,0.0663452
3834,8.44537e-05,0.0734253
3835,0.000106881,0.0825806
3836,4.45239e-05,0.0533142
3837,6.21085e-05,0.0629883
3838,0.000105446,0.0819092
3839,0.000144034,0.0957642
3840,3.69447e-05,0.0485535
3841,2.34617e-05,0.0385437
3842,6.17418e-05,0.0627441
3843,9.77581e-05,0.0790405
3844,8.95766e-05,0.0756226
3845,7.69992e-05,0.0701294
3846,8.09534e-05,0.0718384
3847,2.75144e-05,0.0419006
3848,3.27214e-05,0.0456543
3849,6.38445e-05,0.0637817
3850,4.59717e-05,0.0540466
3851,4.59812e-05,0.0541687
3852,6.29899e-05,0.0634155
3853,0.000105324,0.0818481
3854,6.57579e-05,0.0647583
3855,2.81404e-05,0.0422668
3856,8.96257e-05,0.0756226
3857,7.20917e-05,0.067688
3858,8.01486e-05,0.0714722
3859,3.80006e-05,0.0490723
3860,6.31204e-05,0.0634766
3861,7.27536e-05,0.0680542
3862,0.000107783,0.0829468
3863,5.396e-05,0.0586853
3864,7.06262e-05,0.0670776
3865,9.01156e-05,0.0758667
3866,2.97208e-05,0.0435181
3867,5.37241e-05,0.0585632
3868,7.48982e-05,0.0691528
3869,8.19835e-05,0.0723267
3870,4.83105e-05,0.0555115
3871,7.75966e-05,0.0703735
3872,3.45327e-05,0.0468445
3873,5.52644e-05,0.0592957
3874,0.000105316,0.0818481
3875,3.50686e-05,0.0472107
3876,2.20877e-05,0.0374146
3877,2.07659e-05,0.0363159
3878,8.34831e-05,0.072937
3879,7.38752e-05,0.0685425
3880,9.68847e-05,0.0786743
3881,4.13578e-05,0.051239
3882,2.43021e-05,0.0392151
3883,0.000123295,0.0886841
3884,8.11109e-05,0.0718384
3885,0.000124622,0.0891724
3886,0.000147097,0.0968628
3887,4.22504e-05,0.0518494
3888,4.83504e-05,0.0553894
3889,4.60784e-05,0.0541687
3890,2.82302e-05,0.0423279
3891,5.31375e-05,0.058197
3892,5.62322e-05,0.0598755
3893,0.000130962,0.0913696
3894,3.13791e-05,0.0446472
3895,3.26686e-05,0.0455627
3896,0.000102447,0.0808716
3897,4.11508e-05,0.0512085
3898,4.79359e-05,0.0552979
3899,3.65098e-05,0.0482483
3900,4.03205e-05,0.0507507
3901,4.14579e-05,0.0513611
3902,9.85509e-05,0.0792847
3903,0.000130666,0.0913696
3904,0.000108162,0.0831299
3905,7.45646e-05,0.0689087
3906,3.8791e-05,0.0497131
3907,8.38613e-05,0.0731812
3908,5.24918e-05,0.0578308
3909,6.5694e-05,0.0647583
3910,0.000138955,0.0941772
3911,5.44787e-05,0.0589294
3912,0.00012839,0.0905151
3913,0.000104368,0.081604
3914,1.79641e-05,0.0336609
3915,2.27012e-05,0.0378723
3916,5.65467e-06,0.0187988
3917,4.62116e-05,0.0541687
3918,5.61294e-05,0.0596619
3919,3.28238e-05,0.0456238
3920,3.99875e-05,0.0503845
3921,1.97944e-05,0.0354309
3922,6.22645e-05,0.0629272
3923,9.45189e-05,0.0775146
3924,5.64324e-05,0.059906
3925,4.84619e-05,0.0555725
3926,8.86695e-05,0.0752563
3927,6.09851e-05,0.0623474
3928,6.39617e-05,0.0639038
3929,9.65231e-05,0.0785522
3930,5.06319e-05,0.0568542
3931,7.69963e-05,0.0701294
3932,0.000118342,0.086853
3933,4.76222e-05,0.0551453
3934,6.00092e-05,0.0619202
3935,3.3347e-05,0.0461426
3936,8.9177e-05,0.0755005
3937,4.3826e-05,0.052887
3938,8.94985e-05,0.0756226
3939,7.285e-05,0.0681763
3940,3.12577e-05,0.0446472
3941,4.21883e-05,0.0518494
3942,4.22012e-05,0.0517273
3943,1.7472e-05,0.0333557
3944,3.38737e-05,0.0464172
3945,4.36248e-05,0.0526733
3946,5.25515e-05,0.0578308
3947,4.10714e-05,0.0512085
3948,8.3798e-05,0.0731812
3949,5.55861e-05,0.0595398
3950,5.89636e-05,0.0613708
3951,1.81181e-05,0.033905
3952,5.09637e-05,0.0568237
3953,3.41179e-05,0.0466309
3954,8.48284e-05,0.0735474
3955,6.09255e-05,0.0622864
3956,0.000108629,0.083313
3957,9.59217e-05,0.0783081
3958,3.25919e-05,0.0455933
3959,1.9695e-05,0.0354309
3960,1.51431e-05,0.0310364
3961,2.89782e-05,0.0429382
3962,3.88749e-05,0.0497742
3963,5.76029e-05,0.0606384
3964,6.14848e-05,0.0626221
3965,3.50206e-05,0.0472107
3966,9.3913e-05,0.0774536
3967,0.000112644,0.0848389
3968,5.91252e-05,0.0613708
3969,0.000101202,0.0802612
3970,8.39041e-05,0.0731812
3971,0.000126928,0.0900269
3972,6.61757e-05,0.0650024
3973,8.50018e-05,0.0736694
3974,9.55181e-05,0.078125
3975,2.26677e-05,0.0379333
3976,9.55389e-05,0.078064
3977,4.63893e-05,0.0542908
3978,2.34239e-05,0.0384521
3979,3.77901e-05,0.0488892
3980,3.58873e-05,0.0474548
3981,4.63627e-05,0.0541687
3982,9.5682e-05,0.078186
3983,2.12704e-05,0.0367126
3984,4.48037e-05,0.0534363
3985,7.73456e-05,0.0702515
3986,3.4496e-05,0.0466614
3987,4.59713e-05,0.0541687
3988,4.37388e-05,0.0527649
3989,6.26968e-05,0.0630493
3990,4.62949e-05,0.0543213
3991,3.12997e-05,0.0446472
3992,9.80021e-06,0.0248871
3993,4.79248e-05,0.0552673
3994,3.32141e-05,0.04599
3995,8.47837e-05,0.0736084
3996,4.86163e-05,0.0556946
3997,4.79469e-05,0.0553284
3998,3.22773e-05,0.0453186
3999,2.80944e-05,0.0423279
4000,8.0212e-05,0.0715942
4001,7.06757e-05,0.0671997
4002,6.06101e-05,0.0621033
4003,3.66431e-05,0.0483093
4004,1.845e-05,0.0340271
4005,4.72574e-05,0.0545959
4006,1.70111e-05,0.0328979
4007,1.57867e-05,0.0316467
4008,7.35982e-05,0.0685425
4009,5.53673e-05,0.0594177
4010,6.27336e-05,0.0632324
4011,2.75077e-05,0.041748
4012,3.565e-05,0.047699
4013,6.31945e-05,0.0634155
4014,6.47319e-05,0.06427
4015,5.24971e-05,0.0578613
4016,6.61543e-05,0.0650024
4017,3.31022e-05,0.0458374
4018,0.000127983,0.0903931
4019,8.6769e-05,0.0744629
4020,3.18903e-05,0.0450745
4021,3.76972e-05,0.0490417
4022,1.54197e-05,0.0311737
4023,5.68563e-05,0.0600281
4024,3.27605e-05,0.0457153
4025,5.55281e-05,0.0594788
4026,4.46069e-05,0.0533752
4027,3.98612e-05,0.0504456
4028,3.90857e-05,0.0498962
4029,3.17536e-05,0.0450134
4030,4.66149e-05,0.0545349
4031,5.07244e-05,0.0568542
4032,5.27205e-05,0.0580139
4033,6.03914e-05,0.061615
4034,0.000117858,0.086792
4035,5.80744e-05,0.0607605
4036,6.16932e-05,0.062561
4037,9.59734e-05,0.0783081
4038,7.18202e-05,0.067749
4039,5.61481e-05,0.0597839
4040,4.2032e-05,0.0516357
4041,2.69972e-05,0.0412292
4042,4.12282e-05,0.051239
4043,1.11145e-05,0.0263367
4044,5.59769e-05,0.0595398
4045,3.2906e-05,0.0456543
4046,5.21973e-05,0.0575562
4047,4.01473e-05,0.0505676
4048,3.53585e-05,0.0472717
4049,6.69616e-05,0.0653687
4050,5.12829e-05,0.0570374
4051,5.95135e-05,0.061615
4052,5.97939e-05,0.061615
4053,7.71641e-05,0.0701294
4054,6.23373e-05,0.0630493
4055,2.64275e-05,0.0409851
4056,5.30866e-05,0.058136
4057,5.42934e-05,0.0588684
4058,6.37089e-05,0.0637817
4059,2.41217e-05,0.0391541
4060,4.28059e-05,0.0522156
4061,4.08804e-05,0.0510864
4062,3.06228e-05,0.0441589
4063,4.97032e-05,0.056366
4064,8.183e-05,0.0723267
4065,5.35942e-05,0.0584717
4066,7.26838e-05,0.0681152
4067,8.95668e-05,0.0756836
4068,6.18515e-05,0.0628052
4069,7.48773e-05,0.0691528
4070,3.03192e-05,0.0436707
4071,4.72085e-05,0.0549011
4072,0.000131249,0.0915527
4073,6.30593e-05,0.0634155
4074,7.20375e-05,0.0678711
4075,5.59904e-05,0.0598145
4076,6.18979e-05,0.0628052
4077,0.000115026,0.0857544
4078,2.01479e-05,0.0356445
4079,3.34371e-05,0.046051
4080,8.03994e-05,0.0716553
4081,5.90403e-05,0.0613098
4082,6.01927e-05,0.0620117
4083,7.40897e-05,0.0687866
4084,4.76101e-05,0.0551453
4085,4.37186e-05,0.0528564
4086,4.18305e-05,0.0516052
4087,3.52948e-05,0.0474548
4088,4.88245e-05,0.0557556
4089,2.50144e-05,0.039917
4090,3.12669e-05,0.0446472
4091,5.08467e-05,0.0569153
4092,3.2965e-05,0.0458374
4093,5.24795e-05,0.0578308
4094,7.18259e-05,0.067688
4095,5.64212e-05,0.0600281
