group,index,expected,actual,diff
87,3,39.3588,39.3219,0.0369263
87,4,-23.0363,-23.06,0.0236969
87,5,-5.68355,-5.65353,0.030014
87,6,-103.936,-104.126,0.190735
87,7,13.0337,12.9781,0.0555878
88,0,113.75,114.986,1.23581
88,1,-28.5648,-28.6118,0.0469513
88,2,70.2177,70.7126,0.494919
88,3,94.0905,94.6047,0.514145
88,4,-79,-79.4195,0.419495
88,5,5.72414,5.74443,0.0202942
88,6,-21.2378,-21.4344,0.196594
88,7,-132.351,-133.103,0.751572
89,0,-7.39685,-7.41278,0.0159302
89,1,98.9921,98.8189,0.173157
89,2,-68.6378,-68.7996,0.161819
89,3,61.446,61.5569,0.110962
89,4,-113.409,-113.489,0.0797272
89,5,120.545,120.476,0.069046
89,6,-132.056,-132.265,0.209259
89,7,98.0222,98.0461,0.0238647
90,0,87.8347,88.4791,0.644379
90,1,104.274,104.382,0.10881
90,2,146.716,147.172,0.455261
90,3,-5.83363,-5.77986,0.053772
90,4,17.0452,17.1393,0.0941315
90,5,55.5976,55.7003,0.102676
90,6,-9.94507,-10.1437,0.198654
90,7,-66.5138,-66.6256,0.111771
91,0,72.6895,73.0405,0.350998
91,1,1.14253,1.16022,0.0176849
91,2,134.849,134.981,0.131439
91,3,-5.7719,-5.82799,0.0560913
91,4,35.2766,35.2425,0.0341187
91,5,-99.8592,-99.7217,0.137482
91,6,-91.6011,-91.902,0.300949
91,7,38.7126,38.7137,0.00109863
92,0,-50,-50.2655,0.265503
92,1,5.00337,5.00375,0.00038147
92,2,-4.274,-4.30226,0.0282593
92,3,70.655,70.6852,0.0301361
92,4,110.25,110.226,0.0235596
92,5,64.7276,64.6699,0.0577698
92,6,-34.4898,-34.5458,0.056015
92,7,-17.6788,-17.7082,0.0294189
93,0,-41.9947,-42.2661,0.271408
93,1,-16.858,-16.8864,0.0283356
93,2,-18.7362,-18.856,0.119736
93,3,-20.9965,-20.9313,0.0652161
93,4,62.0396,61.9716,0.0679932
93,5,70.5513,70.6713,0.119965
93,6,-20.203,-20.1516,0.0513306
93,7,-66.3108,-66.352,0.0411835
94,0,14.7607,14.8137,0.0530243
94,1,-143.976,-144.219,0.242737
94,2,-113.445,-114.018,0.572937
94,3,-37.8618,-37.9517,0.0898285
94,4,107.132,107.304,0.171677
94,5,3.17737,3.23721,0.059845
94,6,-120.216,-120.576,0.359436
94,7,-102.365,-102.578,0.212219
95,0,8.2672,8.28755,0.0203552
95,1,81.3849,81.4785,0.0935822
95,2,-1.32384,-1.39632,0.0724792
95,3,-38.0917,-38.1084,0.0167542
95,4,139.826,139.692,0.134476
95,5,-156.409,-156.25,0.158188
95,6,33.0582,33.0628,0.00457764
95,7,-0.27153,-0.111618,0.159912
96,0,-122.625,-123.957,1.33223
96,1,-135.283,-135.953,0.670181
96,2,-97.3955,-98.0379,0.642349
96,3,55.0284,55.3115,0.283096
96,4,105.375,105.935,0.55954
96,5,42.3555,42.5931,0.237549
96,6,101.633,102.428,0.794754
96,7,-71.9194,-72.4164,0.496902
97,0,56.6906,56.959,0.268417
97,1,-17.4426,-17.4132,0.0293579
97,2,-63.6562,-63.7914,0.135193
97,3,24.0538,24.131,0.0772552
97,4,-68.4482,-68.5565,0.108337
97,5,50.2439,50.2892,0.0452881
97,6,-20.187,-20.2122,0.0252686
97,7,-63.3588,-63.4338,0.0750122
98,0,-51.2088,-51.5548,0.345947
98,1,-20.0911,-20.156,0.0648804
98,2,102.749,103.116,0.367554
98,3,190.494,190.828,0.333847
98,4,5.28943,5.27856,0.0108643
98,5,69.4134,69.4166,0.00320435
98,6,-30.2704,-30.4358,0.165405
98,7,82.579,82.6021,0.0231628
99,0,-112.19,-112.85,0.659363
99,1,53.0713,53.0298,0.0415497
99,2,96.0502,96.2484,0.198227
99,3,24.4821,24.5079,0.0258331
99,4,-51.6557,-51.6637,0.00804138
99,5,86.6635,86.5922,0.0713043
99,6,9.84253,9.77829,0.0642395
99,7,68.3933,68.3049,0.0883636
100,0,79.375,79.7965,0.421478
100,1,-5.06953,-5.03622,0.0333099
100,2,39.1665,39.2658,0.0992432
100,3,-46.4755,-46.4183,0.057251
100,4,7.875,7.87331,0.00169373
100,5,47.2409,47.2917,0.0507965
100,6,53.7263,53.7937,0.0674591
100,7,-86.7558,-86.7294,0.0263672
101,0,-111.724,-112.275,0.551483
101,1,73.0891,73.0714,0.0177002
101,2,85.4325,85.5153,0.0828247
101,3,-66.6802,-66.6579,0.0223541
101,4,46.8883,46.8698,0.0184479
101,5,-30.3288,-30.3271,0.00167847
101,6,-7.7157,-7.80214,0.086441
101,7,-45.8737,-45.8663,0.00746155
102,0,40.018,40.3388,0.320801
102,1,21.1812,21.2245,0.0433502
102,2,23.7296,23.7595,0.029892
102,3,-10.1674,-10.2428,0.0753479
102,4,-32.6332,-32.6919,0.05867
102,5,66.1135,66.1956,0.0820465
102,6,11.0014,11.0453,0.043808
102,7,-32.3007,-32.3991,0.0983734
103,0,74.5579,75.0497,0.491837
103,1,-18.2024,-18.3264,0.123962
103,2,6.59836,6.54898,0.0493774
103,3,-25.7989,-25.8274,0.0285492
103,4,149.841,149.768,0.0733643
103,5,-34.9286,-34.9401,0.0115051
103,6,52.8058,52.874,0.0682373
103,7,140.289,140.194,0.0951385
104,0,-2.25,-2.27444,0.0244446
104,1,-1.79504,-1.8315,0.0364532
104,2,-19.2226,-19.364,0.141464
104,3,-91.2437,-91.7713,0.527603
104,4,-46,-46.2443,0.244263
104,5,-56.314,-56.5661,0.252029
104,6,-3.94408,-3.96085,0.0167694
104,7,45.4033,45.6847,0.281357
105,0,-127.213,-127.865,0.651901
105,1,1.15465,1.23553,0.0808868
105,2,82.1575,82.2332,0.0756836
105,3,32.0872,32.1503,0.0631104
105,4,86.1927,86.2205,0.0278168
105,5,142.492,142.434,0.0580444
105,6,-38.9671,-39.0698,0.102737
105,7,-46.9219,-46.9144,0.00758362
106,0,-0.713104,-0.779678,0.0665741
106,1,-23.054,-23.2034,0.149399
106,2,61.8562,62.118,0.261795
106,3,3.70657,3.88617,0.179596
106,4,72.3951,72.4424,0.0473022
106,5,229.222,229.625,0.402817
106,6,34.7895,34.8508,0.0613403
106,7,-74.6237,-74.8691,0.245377
107,0,-9.69301,-9.76082,0.0678101
107,1,17.5621,17.4191,0.143005
107,2,3.03914,3.13715,0.0980072
107,3,105.82,105.795,0.024353
107,4,-43.4596,-43.3713,0.0883179
107,5,23.7094,23.5779,0.131592
107,6,57.9265,58.0502,0.123718
107,7,177.533,177.424,0.108795
108,0,-49.5,-49.7628,0.262848
108,1,47.2009,47.1902,0.0106659
108,2,31.3969,31.3628,0.0340881
108,3,-165.716,-165.671,0.0449524
108,4,12.75,12.7473,0.00273132
108,5,-29.584,-29.464,0.120026
108,6,-143.704,-143.967,0.263321
108,7,-32.1276,-32.0235,0.104019
109,0,30.3391,30.546,0.206924
109,1,-75.2526,-75.1785,0.0741272
109,2,50.7885,50.8793,0.0908813
109,3,26.0643,25.9039,0.160324
109,4,40.0652,40.1068,0.0415039
109,5,-44.9674,-45.0126,0.0452728
109,6,56.3034,56.3463,0.0428925
109,7,-12.3176,-12.4772,0.159607
110,0,-100.367,-101.093,0.725586
110,1,-130.504,-130.63,0.126144
110,2,27.7895,27.8255,0.036026
110,3,25.7917,25.7975,0.00575256
110,4,-124.426,-124.681,0.255493
110,5,-10.5435,-10.6568,0.113327
110,6,-43.8562,-44.0529,0.196716
110,7,-102.409,-102.627,0.218582
111,0,-47.0838,-47.419,0.335129
111,1,-98.0671,-98.0424,0.0247192
111,2,29.2813,29.3544,0.0730743
111,3,62.3876,62.3438,0.043808
111,4,-108.477,-108.384,0.0925751
111,5,48.8072,48.8607,0.0535126
111,6,-32.1838,-32.3121,0.128326
111,7,9.49306,9.3018,0.191254
112,0,157.125,158.832,1.70705
112,1,13.5645,13.7085,0.143967
112,2,131.542,132.4,0.857834
112,3,63.9137,64.2093,0.295654
112,4,-0.625,-0.628326,0.00332642
112,5,-82.2284,-82.6902,0.461838
112,6,-153.119,-154.307,1.1881
112,7,-46.6206,-46.8649,0.244385
113,0,36.2901,36.455,0.164841
113,1,40.6742,40.6036,0.0706024
113,2,64.4545,64.5289,0.0743713
113,3,3.73134,3.66583,0.065506
113,4,64.6216,64.6105,0.0110474
113,5,-66.0217,-66.0181,0.00363159
113,6,7.45692,7.38121,0.0757141
113,7,101.979,101.958,0.0210876
114,0,93.429,94.1791,0.750061
114,1,-33.246,-33.353,0.106995
114,2,-92.3359,-92.6709,0.335068
114,3,-147.764,-148.074,0.309875
114,4,64.417,64.5311,0.114059
114,5,0.100204,0.149155,0.0489502
114,6,28.9027,29.0677,0.164978
114,7,29.6315,29.6953,0.0637207
115,0,42.4338,42.7687,0.334885
115,1,151.825,151.766,0.0593719
115,2,-84.3774,-84.4632,0.0858154
115,3,-22.6977,-22.6078,0.0898285
115,4,94.149,94.1636,0.0146027
115,5,-8.32155,-8.36795,0.046402
115,6,41.6957,41.8615,0.165802
115,7,4.11615,4.23109,0.114944
116,0,-46.875,-47.1239,0.248917
116,1,60.2466,60.3593,0.112762
116,2,-14.5188,-14.4513,0.0674744
116,3,-92.5262,-92.4264,0.0997772
116,4,-48.625,-48.6146,0.010376
116,5,19.0282,19.1554,0.127197
116,6,151.46,151.727,0.266205
116,7,-229.125,-228.998,0.127213
117,0,140.563,141.277,0.714615
117,1,-17.9918,-18.084,0.0922241
117,2,15.5384,15.6462,0.107742
117,3,49.058,49.0428,0.015274
117,4,24.4853,24.4029,0.0823669
117,5,-25.9324,-25.9135,0.0189209
117,6,76.3888,76.4614,0.0725403
117,7,-29.0614,-29.1211,0.0596466
118,0,121.359,122.18,0.820709
118,1,-7.78265,-7.74548,0.0371704
118,2,-30.8473,-30.8984,0.0511017
118,3,-77.4395,-77.5251,0.0855713
118,4,7.54825,7.52187,0.0263824
118,5,-73.846,-73.9063,0.0603333
118,6,6.83586,6.86172,0.0258636
118,7,-26.7352,-26.7614,0.0262451
119,0,-24.1834,-24.3281,0.144653
119,1,75.3589,75.2836,0.0752869
119,2,24.0679,24.2048,0.136902
119,3,-8.09171,-8.09537,0.00366211
119,4,5.15366,5.15704,0.00338745
119,5,-34.893,-34.9492,0.0561981
119,6,44.1004,44.1349,0.0344391
119,7,60.9559,61.069,0.113037
120,0,16.25,16.4265,0.176544
120,1,60.4613,60.7213,0.259979
120,2,-124.965,-125.772,0.807541
120,3,36.5394,36.7535,0.214157
120,4,102.75,103.296,0.545609
120,5,23.6138,23.672,0.0581665
120,6,157.566,158.782,1.21622
120,7,85.6063,86.0804,0.474045
121,0,15.4446,15.4921,0.0474854
121,1,77.0932,76.9908,0.102386
121,2,-25.7,-25.6212,0.0788269
121,3,-83.7205,-83.6677,0.0528259
121,4,-32.7554,-32.7278,0.0275726
121,5,53.3518,53.3931,0.0412292
121,6,54.2734,54.3241,0.0507355
121,7,-56.6822,-56.4919,0.190308
122,0,-69.862,-70.4134,0.551392
122,1,108.72,108.951,0.230179
122,2,-70.2747,-70.5019,0.227173
122,3,13.3172,13.5237,0.206528
122,4,104.692,104.842,0.15004
122,5,111.426,111.622,0.196365
122,6,-15.6529,-15.661,0.00813293
122,7,-33.5445,-33.5685,0.0239716
123,0,-48.2632,-48.4673,0.204102
123,1,-59.0982,-59.1359,0.037735
123,2,20.4232,20.3381,0.0851135
123,3,-27.2899,-27.3582,0.0683289
123,4,9.30368,9.29912,0.00456238
123,5,2.60851,2.59734,0.0111694
123,6,-139.871,-140.061,0.189758
123,7,72.0607,71.9484,0.112274
124,0,-31.25,-31.4159,0.165939
124,1,47.8077,47.8434,0.0356903
124,2,13.2858,13.3204,0.0345459
124,3,141.628,141.524,0.104614
124,4,72.25,72.2346,0.0154419
124,5,-120.664,-120.748,0.0838776
124,6,19.6625,19.6878,0.0253143
124,7,32.4633,32.4585,0.004776
125,0,67.4863,67.8709,0.384644
125,1,-11.3272,-11.2684,0.0587769
125,2,-63.3777,-63.4235,0.0458069
125,3,-3.41,-3.4128,0.00279236
125,4,5.99248,6.00148,0.00900269
125,5,-41.0979,-41.073,0.0249481
125,6,57.1222,57.3338,0.211594
125,7,-86.766,-86.7453,0.0206909
126,0,-75.2425,-75.744,0.501526
126,1,106.379,106.509,0.130188
126,2,59.8471,60.112,0.264893
126,3,107.271,107.514,0.24353
126,4,-45.8003,-45.9418,0.141541
126,5,46.5608,46.4883,0.072525
126,6,9.27475,9.28133,0.00657654
126,7,-24.7751,-24.7722,0.00288391
127,0,1.10797,1.12889,0.0209198
127,1,114.799,114.899,0.100082
127,2,-93.4955,-93.6555,0.159973
127,3,61.8159,61.8301,0.0141907
127,4,-29.7761,-29.7947,0.018631
127,5,30.046,30.0486,0.00262451
127,6,13.0119,13.1659,0.153992
127,7,-88.2053,-88.1785,0.0268707
128,0,37.875,38.2865,0.411484
128,1,2.88766,2.89165,0.00398254
128,2,-38.1568,-38.401,0.244247
128,3,90.0501,90.5216,0.471573
128,4,-30.625,-30.7876,0.162628
128,5,4.75818,4.70857,0.0496063
128,6,51.9299,52.3289,0.398987
128,7,39.3931,39.5695,0.176361
129,0,-30.1731,-30.3481,0.175049
129,1,-120.712,-120.725,0.0130157
129,2,-36.8517,-36.9867,0.134979
129,3,-9.05653,-8.99918,0.0573578
129,4,96.5555,96.5263,0.0291443
129,5,88.9674,89.0791,0.111694
129,6,-74.6094,-74.7975,0.188095
129,7,39.4058,39.3777,0.0280914
130,0,-119.595,-120.491,0.896469
130,1,-120.009,-120.243,0.233459
130,2,-57.4294,-57.5639,0.134506
130,3,94.6441,94.7355,0.0914001
130,4,-51.2246,-51.3274,0.102875
130,5,-92.6387,-92.8542,0.21553
130,6,98.8907,99.2503,0.359619
130,7,-4.04576,-4.25998,0.214218
131,0,32.6808,32.8413,0.160431
131,1,94.1315,94.0348,0.0967407
131,2,17.1272,17.1412,0.0140076
131,3,65.1486,65.1912,0.0426788
131,4,2.59358,2.5623,0.0312805
131,5,-27.2534,-27.3172,0.0638275
131,6,-40.2265,-40.3298,0.103226
131,7,-37.1515,-37.0171,0.134399
132,0,-144.875,-145.644,0.769302
132,1,-83.2735,-83.2371,0.0364532
132,2,112.146,112.42,0.274017
132,3,-56.6983,-56.7275,0.0291748
132,4,-25.375,-25.3696,0.00541687
132,5,-27.5033,-27.4348,0.0685883
132,6,137.148,137.313,0.164825
132,7,-24.3454,-24.3691,0.0237274
133,0,6.72716,6.73586,0.00869751
133,1,-93.1518,-93.1715,0.0197449
133,2,41.9256,41.9999,0.0743256
133,3,43.3247,43.1738,0.150879
133,4,-83.4744,-83.4918,0.0174255
133,5,-120.663,-120.612,0.0513763
133,6,29.8084,29.836,0.0276184
133,7,55.365,55.367,0.00192261
134,0,-51.2599,-51.5576,0.297638
134,1,-143.955,-143.975,0.0201416
134,2,21.1407,21.2191,0.0784607
134,3,62.3597,62.3634,0.00375366
134,4,-26.0014,-26.0145,0.0130157
134,5,-37.0138,-36.9683,0.0454407
134,6,-54.0706,-54.3393,0.268723
134,7,-182.477,-182.889,0.411591
135,0,29.4933,29.6157,0.122375
135,1,58.9839,59.0057,0.0218048
135,2,24.8531,24.9187,0.0656586
135,3,-74.7009,-74.752,0.0510254
135,4,52.9518,53.017,0.0651398
135,5,-128.753,-128.531,0.222641
135,6,103.163,103.278,0.11557
135,7,-155.774,-155.61,0.163879
136,0,33.875,34.243,0.368027
136,1,78.4724,78.8939,0.421555
136,2,11.3875,11.4437,0.0562134
136,3,-3.30307,-3.30128,0.00178528
136,4,-19.625,-19.7292,0.104218
136,5,-14.8076,-14.8964,0.0887146
136,6,-42.7359,-43.052,0.316101
136,7,-4.80612,-4.77522,0.030899
137,0,25.6285,25.7562,0.127716
137,1,-44.9458,-44.8838,0.0619354
137,2,-11.7953,-11.8723,0.0770111
137,3,78.1417,78.0075,0.134201
137,4,-10.1797,-10.205,0.0253296
137,5,-94.8795,-94.8898,0.0102234
137,6,-168.657,-168.993,0.335999
137,7,65.7576,65.7816,0.023941
138,0,88.2719,88.9519,0.679977
138,1,-5.90099,-5.78577,0.115219
138,2,-109.691,-110.125,0.433578
138,3,-36.8134,-36.8497,0.0362549
138,4,168.999,169.306,0.307083
138,5,-29.0214,-28.9736,0.0478058
138,6,-43.6922,-43.7466,0.0544281
138,7,-65.1851,-65.2731,0.088028
139,0,-19.3453,-19.4571,0.111725
139,1,-79.4174,-79.434,0.0166473
139,2,-56.2652,-56.4197,0.15451
139,3,87.3887,87.5018,0.113083
139,4,-133.632,-133.558,0.0739288
139,5,54.4973,54.4878,0.00946045
139,6,-109.195,-109.486,0.290619
139,7,19.2316,19.1012,0.130386
140,0,103.625,104.175,0.550247
140,1,55.2262,55.2637,0.0375519
140,2,79.8355,79.9435,0.108047
140,3,28.8335,28.8716,0.0381165
140,4,-79.375,-79.358,0.0169525
140,5,16.8085,16.803,0.00544739
140,6,-45.3812,-45.5069,0.125687
140,7,-78.6947,-78.6517,0.043045
141,0,-23.3395,-23.4609,0.12146
141,1,-31.5534,-31.4028,0.150635
141,2,-7.62773,-7.62906,0.00132751
141,3,152.875,152.849,0.0257568
141,4,58.7503,58.8355,0.0852203
141,5,111.644,111.566,0.0788574
141,6,-93.2634,-93.351,0.0876007
141,7,-100.359,-100.427,0.0681915
142,0,67.7521,68.1882,0.436081
142,1,128.526,128.719,0.193558
142,2,-16.9422,-16.8999,0.0423126
142,3,56.1181,56.3295,0.21138
142,4,32.6902,32.6429,0.047287
142,5,77.5598,77.6419,0.0820923
142,6,60.1912,60.4458,0.254562
142,7,9.18518,9.291,0.10582
143,0,18.2591,18.3837,0.124603
143,1,-71.8646,-71.7687,0.0958405
143,2,-79.6915,-79.7404,0.0488892
143,3,-27.1786,-27.2509,0.0722961
143,4,-26.8426,-26.8057,0.0368805
143,5,-89.0365,-89.0587,0.0222168
143,6,114.709,114.892,0.183334
143,7,-66.0874,-66.0344,0.053009
144,0,-15.25,-15.4157,0.16568
144,1,50.5017,50.6515,0.14978
144,2,-20.6206,-20.847,0.226395
144,3,-115.62,-116.267,0.646591
144,4,-74,-74.3929,0.392944
144,5,-37.5196,-37.7082,0.188522
144,6,-126.216,-127.117,0.900391
144,7,162.69,163.629,0.939743
145,0,52.0712,52.3462,0.27504
145,1,-78.4079,-78.184,0.223907
145,2,46.72,46.7184,0.00167847
145,3,53.1165,53.0608,0.0557556
145,4,143.509,143.517,0.00784302
145,5,-108.59,-108.527,0.0627899
145,6,-97.5216,-97.654,0.132416
145,7,-59.8682,-59.9521,0.0839691
146,0,-42.3024,-42.6438,0.341309
146,1,-7.22774,-7.24075,0.0130157
146,2,0.980347,1.03062,0.0502777
146,3,45.7609,45.7175,0.0433807
146,4,-2.59457,-2.5547,0.0398712
146,5,-94.1977,-94.3779,0.180176
146,6,121.486,121.882,0.396179
146,7,114.92,115.132,0.212433
147,0,-47.3087,-47.5238,0.215134
147,1,29.5335,29.4062,0.127274
147,2,61.4706,61.5795,0.108871
147,3,-19.9377,-19.8577,0.0800629
147,4,14.8714,14.9174,0.0460052
147,5,64.0436,63.9348,0.10881
147,6,83.2711,83.2029,0.0681915
147,7,62.4267,62.3912,0.0355682
148,0,-88.75,-89.2213,0.471268
148,1,-113.579,-113.677,0.0981293
148,2,-37.7499,-37.8421,0.0921783
148,3,74.4504,74.4751,0.0247345
148,4,18.5,18.496,0.00395203
148,5,161.675,161.561,0.113724
148,6,-46.0598,-46.1152,0.0553131
148,7,124.927,124.763,0.163223
149,0,16.9092,17.0285,0.119278
149,1,-69.2261,-69.1525,0.0735931
149,2,-67.7524,-68.0608,0.30835
149,3,-0.833481,-0.864777,0.0312958
149,4,-17.0461,-17.0592,0.0131226
149,5,-55.269,-55.2655,0.00349426
149,6,-191.283,-191.611,0.327591
149,7,8.44174,8.34181,0.0999298
150,0,-57.704,-58.0955,0.391525
150,1,54.5377,54.5678,0.0300598
150,2,-44.7645,-44.9695,0.205032
150,3,-54.245,-54.3004,0.0554047
150,4,72.7832,72.9084,0.125259
150,5,76.2969,76.4921,0.195114
150,6,-69.7303,-70.0293,0.298904
150,7,41.5579,41.5985,0.0406036
151,0,-23.1286,-23.202,0.0733795
151,1,-124.745,-124.833,0.0874481
151,2,83.7105,83.8947,0.184265
151,3,-78.3182,-78.3131,0.00509644
151,4,-53.0874,-52.9811,0.106339
151,5,1.41588,1.37398,0.0419006
151,6,38.9569,38.9115,0.0453949
151,7,89.1147,88.9702,0.144424
152,0,25.375,25.6507,0.275681
152,1,3.62598,3.69215,0.0661774
152,2,-25.6561,-25.8326,0.176514
152,3,30.7028,30.8834,0.180664
152,4,-19.875,-19.9805,0.105545
152,5,7.82915,7.87308,0.0439301
152,6,14.8214,14.9443,0.122894
152,7,-66.2681,-66.6275,0.35939
153,0,8.39998,8.55486,0.154877
153,1,164.603,164.477,0.126221
153,2,-41.8508,-41.8933,0.0425415
153,3,-68.7962,-68.6625,0.133743
153,4,-27.5182,-27.4941,0.0240784
153,5,15.8879,15.8499,0.0380096
153,6,74.8487,74.8583,0.00964355
153,7,38.1398,38.1832,0.0433197
154,0,35.6262,35.8836,0.257355
154,1,-6.30692,-6.2184,0.0885162
154,2,38.683,38.8087,0.125717
154,3,85.8607,86.0477,0.186996
154,4,-3.37396,-3.4751,0.101135
154,5,65.2068,65.4164,0.209656
154,6,71.0461,71.2157,0.169525
154,7,-92.1226,-92.3895,0.266922
155,0,-42.4544,-42.7548,0.300461
155,1,-80.4529,-80.3608,0.0921326
155,2,168.106,168.346,0.239822
155,3,-3.10832,-3.11427,0.00595093
155,4,-31.1038,-31.1039,6.10352e-05
155,5,73.0919,73.109,0.0170898
155,6,5.9093,5.98033,0.0710297
155,7,71.0138,70.9184,0.0954132
156,0,-67.625,-67.9841,0.3591
156,1,-119.73,-119.755,0.0245361
156,2,-164.294,-164.625,0.330734
156,3,13.5632,13.4716,0.0916901
156,4,-39.875,-39.8665,0.0085144
156,5,-38.7691,-38.7845,0.0153809
156,6,-84.6997,-84.7436,0.0439758
156,7,107.223,107.119,0.104065
157,0,-147.045,-147.758,0.713013
157,1,117.163,117.135,0.0275421
157,2,-18.6724,-18.6974,0.0249939
157,3,-4.58109,-4.44902,0.132065
157,4,-5.85136,-5.81299,0.0383759
157,5,71.6302,71.5261,0.104126
157,6,230.539,230.884,0.344879
157,7,2.81841,2.78192,0.0364838
158,0,-0.550476,-0.576248,0.0257721
158,1,74.3744,74.4975,0.123154
158,2,-94.2039,-94.6319,0.42807
158,3,-22.6749,-22.5822,0.0926056
158,4,-156.767,-157.031,0.264359
158,5,204.174,204.514,0.340088
158,6,-104.683,-105.047,0.364395
158,7,-110.043,-110.15,0.106995
159,0,-98.5786,-99.0501,0.471497
159,1,-33.0332,-33.0222,0.0109711
159,2,84.7624,84.8725,0.110138
159,3,-76.1593,-76.1943,0.0350494
159,4,-31.3867,-31.3849,0.00186157
159,5,34.5273,34.4975,0.0298767
159,6,88.4785,88.5788,0.100327
159,7,133.375,133.335,0.0403442
160,0,35,35.3802,0.380249
160,1,-14.0116,-14.0278,0.0162659
160,2,20.3631,20.5561,0.192963
160,3,25.2346,25.3487,0.114059
160,4,24.5,24.6301,0.130096
160,5,-37.4083,-37.5985,0.19014
160,6,74.6389,75.1664,0.527451
160,7,-59.2485,-59.5723,0.323776
161,0,96.9343,97.4324,0.498154
161,1,-68.0919,-68.0873,0.00457764
161,2,46.0303,46.0641,0.0338593
161,3,118.407,118.252,0.155289
161,4,24.7083,24.7772,0.0688324
161,5,86.4612,86.2952,0.166
161,6,-94.2492,-94.4076,0.158432
161,7,117.234,117.127,0.107513
162,0,-7.95078,-8.05081,0.100037
162,1,13.2487,13.1366,0.112152
162,2,28.8324,28.9157,0.0833282
162,3,53.9479,54.0831,0.135178
162,4,-51.1672,-51.2335,0.06633
162,5,36.7037,36.6723,0.0313568
162,6,-2.14734,-2.19238,0.0450439
162,7,41.6,41.6802,0.0802002
163,0,-71.1573,-71.4735,0.316269
163,1,-48.7849,-48.861,0.0761261
163,2,-43.445,-43.5566,0.111557
163,3,-36.3692,-36.2507,0.118515
163,4,-50.2528,-50.1833,0.0694427
163,5,-55.4957,-55.4674,0.0283356
163,6,-4.93213,-5.02618,0.0940552
163,7,55.387,55.3546,0.0323944
164,0,59.5,59.8159,0.315948
164,1,6.33238,6.37363,0.0412445
164,2,-0.702728,-0.639374,0.0633545
164,3,114.025,113.982,0.0435028
164,4,-117.5,-117.475,0.0251007
164,5,-30.2874,-30.3506,0.0632019
164,6,106.095,106.276,0.180725
164,7,-16.5505,-16.5773,0.0267639
165,0,31.2123,31.4125,0.20018
165,1,-85.1058,-84.9098,0.195969
165,2,-77.4406,-77.6202,0.179535
165,3,216.602,216.476,0.125961
165,4,32.0721,32.1444,0.0722504
165,5,-33.4341,-33.5247,0.0905914
165,6,-112.768,-112.895,0.126648
165,7,-71.3981,-71.5664,0.168304
166,0,-69.4976,-69.9954,0.497849
166,1,-169.918,-170.209,0.290939
166,2,-32.1473,-32.3009,0.153534
166,3,39.8394,39.7605,0.0788422
166,4,33.9123,34.001,0.0887604
166,5,-64.3417,-64.4826,0.1409
166,6,-32.3324,-32.4284,0.095993
166,7,46.809,46.7463,0.0627441
167,0,-17.4085,-17.4159,0.00743103
167,1,-75.6676,-75.6689,0.00134277
167,2,7.409,7.49391,0.0849152
167,3,72.652,72.6886,0.0365753
167,4,-144.543,-144.478,0.0648346
167,5,52.6261,52.6567,0.0305939
167,6,20.0486,20.0374,0.0112
167,7,8.89519,8.87785,0.017334
168,0,20.5,20.7227,0.222717
168,1,104.58,105.14,0.56012
168,2,-58.5667,-58.9821,0.415436
168,3,-100.13,-100.693,0.563797
168,4,70.25,70.623,0.373032
168,5,-105.888,-106.405,0.516571
168,6,13.4352,13.5682,0.133011
168,7,15.8711,16.0801,0.208969
169,0,-22.2101,-22.314,0.103882
169,1,21.5012,21.5111,0.00994873
169,2,75.1184,75.2025,0.084137
169,3,-67.6728,-67.6316,0.0411835
169,4,-96.2161,-96.0513,0.164825
169,5,62.6321,62.7712,0.139114
169,6,-21.9064,-22.108,0.201569
169,7,-90.0819,-90.0381,0.0437927
170,0,-19.0816,-19.2127,0.131042
170,1,-17.3786,-17.4578,0.0792084
170,2,93.7952,94.0714,0.276184
170,3,-46.4539,-46.48,0.026123
170,4,36.8353,36.834,0.00135803
170,5,50.79,50.9269,0.136932
170,6,-107.119,-107.621,0.502014
170,7,-27.1618,-27.1369,0.0249023
171,0,154.027,154.943,0.916733
171,1,-98.4081,-98.5196,0.111496
171,2,100.119,100.303,0.183899
171,3,-59.2776,-59.2319,0.045639
171,4,136.078,136.034,0.0442505
171,5,143.452,143.499,0.0465546
171,6,-39.27,-39.4097,0.139709
171,7,152.619,152.454,0.165253
172,0,-33.75,-33.9292,0.179214
172,1,60.8485,60.7708,0.0776215
172,2,-101.636,-101.853,0.217072
172,3,-46.0711,-46.1283,0.0571594
172,4,-41.5,-41.4911,0.00886536
172,5,-99.0524,-99.0562,0.00375366
172,6,-72.9051,-72.9671,0.0620575
172,7,134.468,134.509,0.0411682
173,0,152.742,153.47,0.727875
173,1,16.8965,16.9535,0.0569763
173,2,35.8804,35.8622,0.0181732
173,3,39.4641,39.5426,0.0785065
173,4,-10.2044,-10.214,0.0096283
173,5,61.3689,61.2617,0.107208
173,6,33.4834,33.4934,0.00996399
173,7,-10.1759,-10.2937,0.117844
174,0,11.4216,11.5159,0.0942841
174,1,-68.3046,-68.4881,0.183594
174,2,3.88121,3.78061,0.100601
174,3,30.434,30.4753,0.0413513
174,4,-105.096,-105.297,0.201004
174,5,14.5062,14.4481,0.058136
174,6,-94.2952,-94.5732,0.278
174,7,122.253,122.413,0.160629
175,0,-59.1474,-59.5577,0.410263
